OBJECTID,KEYWORD,RuleID,Override,Shape__Area,Shape__Length
6845, ,Rule_1,,1.87008795872285e-08,0.000597607864780234
6846, ,Rule_1,,1.86906384942895e-08,0.000577735751892869
6847, ,Rule_1,,1.87001233239616e-08,0.000626232511790336
6848, ,Rule_1,,1.87154894368293e-08,0.000579922665979494
6849, ,Rule_1,,1.87189945013726e-08,0.000565694951973697
6850, ,Rule_1,,1.86873612117456e-08,0.000626432792353396
6851, ,Rule_1,,1.86859294112725e-08,0.000562332501300481
6852, ,Rule_1,,1.86972006339348e-08,0.00064808056974222
6853, ,Rule_1,,1.86863874957217e-08,0.000565758250122786
6854, ,Rule_1,,1.87110641679141e-08,0.000567372480544897
6855, ,Rule_1,,1.86996398912772e-08,0.000609542662114814
6856, ,Rule_1,,1.87058591790639e-08,0.000604989237836406
6857, ,Rule_1,,1.86996659976352e-08,0.000675737749910443
6858, ,Rule_1,,1.86877560876858e-08,0.000596503932002202
6859, ,Rule_1,,1.86942933811743e-08,0.000574628160061909
6860, ,Rule_1,,1.86873922624601e-08,0.000613847005953073
6861, ,Rule_1,,1.86939046326099e-08,0.000606284268442069
6862, ,Rule_1,,1.86869973468631e-08,0.000634371016679117
6863, ,Rule_1,,1.86759648383116e-08,0.000562723538792276
6864, ,Rule_1,,1.86887272423608e-08,0.00065954134038497
6865, ,Rule_1,,1.870002347382e-08,0.000551807676827771
6866, ,Rule_1,,1.86917304889091e-08,0.000608573229774984
6867, ,Rule_1,,1.86815483700629e-08,0.000577225290044683
6868, ,Rule_1,,1.86730033512379e-08,0.000579608389963989
6869, ,Rule_1,,1.86751232122131e-08,0.000587815514021368
6870, ,Rule_1,,1.86965700985785e-08,0.000561117696512454
6871, ,Rule_1,,1.86869993598255e-08,0.000643822967698605
6872, ,Rule_1,,1.86658965158741e-08,0.000563425923872885
6873, ,Rule_1,,1.86773369371446e-08,0.000607614282323513
6874, ,Rule_1,,1.86978023392095e-08,0.000583030698026563
6875, ,Rule_1,,1.86869336065025e-08,0.000616579516706867
6876, ,Rule_1,,1.86770750160615e-08,0.000618976291286231
6877, ,Rule_1,,1.86615292815937e-08,0.000574576784649182
6878, ,Rule_1,,1.86720921227575e-08,0.000612897375602665
6879, ,Rule_1,,1.8688045105382e-08,0.000553808642660229
6880, ,Rule_1,,1.86808839837563e-08,0.000592026780038039
6881, ,Rule_1,,1.86559463358614e-08,0.000580118626084917
6882, ,Rule_1,,1.8676948162271e-08,0.000614180698957069
6883, ,Rule_1,,1.86783538936551e-08,0.000653618923344905
6884, ,Rule_1,,1.86652626548391e-08,0.000681328327733066
6885, ,Rule_1,,1.86774463938214e-08,0.000566762172858189
6886, ,Rule_1,,1.86719298280376e-08,0.000627625665139455
6887, ,Rule_1,,1.86583248737817e-08,0.000596243894080318
6888, ,Rule_1,,1.86627420575795e-08,0.000571542613271332
6889, ,Rule_1,,1.86566192001016e-08,0.000603482845446688
6891, ,Rule_1,,1.8668194768843e-08,0.000551310372960477
6892, ,Rule_1,,1.8644372872885e-08,0.000735690492577535
6893, ,Rule_1,,1.86628130678985e-08,0.00073848003003716
6894, ,Rule_1,,1.86432537083817e-08,0.000578569347841664
6895, ,Rule_1,,1.86564072064789e-08,0.00062094979338392
6896, ,Rule_1,,1.86583026855805e-08,0.00066534549990005
6898, ,Rule_1,,1.86618223988257e-08,0.000586374284472388
6899, ,Rule_1,,1.86500234394369e-08,0.000611754328471783
6900, ,Rule_1,,1.86549697790286e-08,0.000630649303228912
6901, ,Rule_1,,1.86593368524552e-08,0.000651080439659853
6902, ,Rule_1,,1.86703182212441e-08,0.000762115351362359
6903, ,Rule_1,,1.86627996407566e-08,0.000578458348747688
6904, ,Rule_1,,1.86620083480045e-08,0.000633734297196462
6905, ,Rule_1,,1.86543055631447e-08,0.000602837945519455
6906, ,Rule_1,,1.86600560684963e-08,0.00058335725102404
6907, ,Rule_1,,1.86411057966049e-08,0.00055455153751873
6908, ,Rule_1,,1.86411019286881e-08,0.000593914125932501
6909, ,Rule_1,,1.86464763706948e-08,0.000567346830162075
6910, ,Rule_1,,1.86409404690748e-08,0.000594359837360207
6911, ,Rule_1,,1.86478756915934e-08,0.000640468697357401
6912, ,Rule_1,,1.86477108939292e-08,0.000613747322873077
6913, ,Rule_1,,1.86356339640762e-08,0.000585654912377846
6914, ,Rule_1,,1.86438556517764e-08,0.000628655747290488
6915, ,Rule_1,,1.86274027322724e-08,0.000616486390261863
6916, ,Rule_1,,1.86343920459989e-08,0.000596329806024963
6917, ,Rule_1,,1.86437881782698e-08,0.000611496296269244
6918, ,Rule_1,,1.86400613940177e-08,0.000683576513473035
6919, ,Rule_1,,1.86217801291137e-08,0.000579154100776316
6920, ,Rule_1,,1.86271834948125e-08,0.000590218847781888
6921, ,Rule_1,,1.86382936951142e-08,0.000576931498567557
6922, ,Rule_1,,1.86320284411413e-08,0.000704621586541512
6923, ,Rule_1,,1.86521388031032e-08,0.000574682415364123
6924, ,Rule_1,,1.86406595151997e-08,0.000683833387422226
6925, ,Rule_1,,1.86162467801649e-08,0.000605109047745106
6926, ,Rule_1,,1.86310968538471e-08,0.000678207835936181
6927, ,Rule_1,,1.86379779525522e-08,0.000555284919229878
6928, ,Rule_1,,1.86319869332205e-08,0.000588573590707213
6929, ,Rule_1,,1.86265497659494e-08,0.000580629657471002
6930, ,Rule_1,,1.86310599143896e-08,0.000606106361061686
6931, ,Rule_1,,1.86380002414963e-08,0.000589684562899921
6932, ,Rule_1,,1.86288159820554e-08,0.000583924331296703
6933, ,Rule_1,,1.86334557308007e-08,0.000569104175508146
6934, ,Rule_1,,1.86331282776754e-08,0.000574520125947786
6935, ,Rule_1,,1.86224913284115e-08,0.000617922066527077
6936, ,Rule_1,,1.86092974052761e-08,0.000615338004806335
6937, ,Rule_1,,1.86236517790473e-08,0.000564079874662193
6938, ,Rule_1,,1.86124145023796e-08,0.00061735822022707
6939, ,Rule_1,,1.86082685078333e-08,0.000663409451873274
6940, ,Rule_1,,1.86109959555643e-08,0.000564041125884643
6941, ,Rule_1,,1.86148539182456e-08,0.000561132111283686
6942, ,Rule_1,,1.86043907134971e-08,0.000655833654826589
6943, ,Rule_1,,1.86105731171696e-08,0.00056322014275383
6944, ,Rule_1,,1.8599731287508e-08,0.000636810292459989
6945, ,Rule_1,,1.85991245887904e-08,0.00064053716957655
6946, ,Rule_1,,1.85861689309199e-08,0.000579095064285965
6947, ,Rule_1,,1.85906727700894e-08,0.000614580205128217
6948, ,Rule_1,,1.85798375361743e-08,0.000583895492798413
6949, ,Rule_1,,1.85983450590496e-08,0.000671413093813737
6950, ,Rule_1,,1.85997478160851e-08,0.000672665673787265
6951, ,Rule_1,,1.86073614434299e-08,0.000582090108545945
6952, ,Rule_1,,1.86040920537995e-08,0.000684240407668487
6953, ,Rule_1,,1.86049269507004e-08,0.000583965641783294
6954, ,Rule_1,,1.85946509242637e-08,0.000570192421971959
6955, ,Rule_1,,1.85744284927609e-08,0.000580615555579693
6956, ,Rule_1,,1.86026745418593e-08,0.000567401578451191
6957, ,Rule_1,,1.86015852615956e-08,0.000642330667609926
6958, ,Rule_1,,1.85811556310614e-08,0.000629727603354291
6959, ,Rule_1,,1.85835580882999e-08,0.0005971255157333
6960, ,Rule_1,,1.85615651850697e-08,0.000577477305460634
6961, ,Rule_1,,1.85938117003509e-08,0.00064270432039089
6962, ,Rule_1,,1.85734771898362e-08,0.000564846008054266
6963, ,Rule_1,,1.85840365897134e-08,0.000722492218194975
6964, ,Rule_1,,1.85777097326273e-08,0.000639087949167378
6965, ,Rule_1,,1.85650935646168e-08,0.000593559713860967
6966, ,Rule_1,,1.8576523448538e-08,0.000628002261019522
6967, ,Rule_1,,1.85803437197052e-08,0.000624307940130079
6968, ,Rule_1,,1.85827712632583e-08,0.000628908687566543
6969, ,Rule_1,,1.8568994887331e-08,0.000609896219822684
6970, ,Rule_1,,1.85721723394246e-08,0.000615996402856267
6971, ,Rule_1,,1.85789346846871e-08,0.000606553588739642
6972, ,Rule_1,,1.85675492330271e-08,0.00059200028800411
6973, ,Rule_1,,1.85864503568635e-08,0.000558510872595387
6974, ,Rule_1,,1.8568239368503e-08,0.000579185364020687
6975, ,Rule_1,,1.85622760100596e-08,0.000599624713157276
6976, ,Rule_1,,1.8569154033835e-08,0.0005459653731612
6977, ,Rule_1,,1.85658133492111e-08,0.000574684044932628
6978, ,Rule_1,,1.85699809279632e-08,0.000570580555416255
6979, ,Rule_1,,1.85671187849636e-08,0.000653889077913052
6980, ,Rule_1,,1.85679918316575e-08,0.00055663622354104
6981, ,Rule_1,,1.85616696403336e-08,0.000596233627588283
6982, ,Rule_1,,1.85689835099205e-08,0.000611500640266175
6983, ,Rule_1,,1.85682042383059e-08,0.000573316096891736
6984, ,Rule_1,,1.85680260361678e-08,0.000573171687938349
6985, ,Rule_1,,1.85707998677034e-08,0.000630654488080238
6986, ,Rule_1,,1.85680024139195e-08,0.00057918685509037
6987, ,Rule_1,,1.85626084603378e-08,0.000652258729067134
6988, ,Rule_1,,1.85336474090296e-08,0.000576657098695116
6989, ,Rule_1,,1.85605709587866e-08,0.000688388934884434
6990, ,Rule_1,,1.85691042705068e-08,0.00061172407346947
6991, ,Rule_1,,1.85355238415458e-08,0.000646267355062285
6992, ,Rule_1,,1.85605184051033e-08,0.000551168266531652
6993, ,Rule_1,,1.85561137499041e-08,0.000631751375346005
6994, ,Rule_1,,1.85528579791854e-08,0.00067258030366811
6995, ,Rule_1,,1.85235384363253e-08,0.00060589587904754
6996, ,Rule_1,,1.8531887876067e-08,0.000578130510089368
6997, ,Rule_1,,1.85435268986987e-08,0.000604005873267471
6998, ,Rule_1,,1.8542316422517e-08,0.000579827597149539
6999, ,Rule_1,,1.85345081916094e-08,0.0006296634804926
7000, ,Rule_1,,1.85452044890384e-08,0.000626189001533708
7001, ,Rule_1,,1.85431618563328e-08,0.000576214659761463
7002, ,Rule_1,,1.85407365347466e-08,0.000578266790064032
7003, ,Rule_1,,1.8540434487582e-08,0.000545128451909863
7004, ,Rule_1,,1.85284104618261e-08,0.000631743060869327
7005, ,Rule_1,,1.85374905634286e-08,0.000596054757544968
7006, ,Rule_1,,1.85376767175512e-08,0.00061416018700015
7007, ,Rule_1,,1.85211376421422e-08,0.000624966910967989
7008, ,Rule_1,,1.85331491181442e-08,0.00063927192721511
7009, ,Rule_1,,1.8502727031725e-08,0.000576258052659929
7010, ,Rule_1,,1.85206287577087e-08,0.000578748560367014
7011, ,Rule_1,,1.85098635316281e-08,0.000611318185252803
7012, ,Rule_1,,1.85147953626997e-08,0.000631134358408573
7013, ,Rule_1,,1.85069963129e-08,0.000600497157523596
7014, ,Rule_1,,1.8500367345341e-08,0.000564547709901573
7015, ,Rule_1,,1.85140182176461e-08,0.000625051608209984
7016, ,Rule_1,,1.85261971720251e-08,0.000570163881260499
7017, ,Rule_1,,1.85124774496291e-08,0.000617573679728171
7018, ,Rule_1,,1.85264019957727e-08,0.000619146254973413
7019, ,Rule_1,,1.85146431321148e-08,0.00063778738393566
7020, ,Rule_1,,1.85118930774701e-08,0.000751363530687904
7021, ,Rule_1,,1.85022725321811e-08,0.000580005386913387
7022, ,Rule_1,,1.85101298782356e-08,0.000774103341365279
7023, ,Rule_1,,1.84876074583669e-08,0.000581439406149049
7024, ,Rule_1,,1.85055415794908e-08,0.000598565274541309
7025, ,Rule_1,,1.84895858388261e-08,0.00058774897426054
7026, ,Rule_1,,1.85135335984455e-08,0.000702166846334641
7027, ,Rule_1,,1.85049186554169e-08,0.000572313108097621
7028, ,Rule_1,,1.85145229925765e-08,0.000599714432422626
7029, ,Rule_1,,1.85043732758358e-08,0.000566147768590165
7030, ,Rule_1,,1.84924180173964e-08,0.000602403709103425
7031, ,Rule_1,,1.85097836843217e-08,0.000584162453880152
7032, ,Rule_1,,1.85057354162964e-08,0.000607824070000506
7033, ,Rule_1,,1.84861439933105e-08,0.000561509384483359
7034, ,Rule_1,,1.84733243942191e-08,0.000569590955807447
7035, ,Rule_1,,1.84844225386821e-08,0.00060900604432772
7036, ,Rule_1,,1.84770738920147e-08,0.000636869887284975
7037, ,Rule_1,,1.84823983089614e-08,0.000591947798209246
7038, ,Rule_1,,1.84707999572832e-08,0.000623896194056695
7039, ,Rule_1,,1.84979243419671e-08,0.000563885192632282
7040, ,Rule_1,,1.84985114903025e-08,0.000579040892689509
7041, ,Rule_1,,1.84962779961601e-08,0.000592516856908458
7042, ,Rule_1,,1.84832808445999e-08,0.000559209703352786
7043, ,Rule_1,,1.84847952978161e-08,0.000621061247462789
7044, ,Rule_1,,1.84714391044253e-08,0.000611736144018464
7045, ,Rule_1,,1.84645593085103e-08,0.000578587741917363
7046, ,Rule_1,,1.8460990414958e-08,0.000607294623548404
7047, ,Rule_1,,1.84823179257473e-08,0.000598373777993819
7048, ,Rule_1,,1.84874943389662e-08,0.000662886458876927
7049, ,Rule_1,,1.84842766607717e-08,0.00060765144929917
7050, ,Rule_1,,1.84810518602085e-08,0.00063522514882314
7051, ,Rule_1,,1.84760472503902e-08,0.000553595918804116
7052, ,Rule_1,,1.84896309707109e-08,0.000590472334035125
7053, ,Rule_1,,1.84752440800334e-08,0.000575691666346846
7054, ,Rule_1,,1.84714947263138e-08,0.000560151856666786
7055, ,Rule_1,,1.84774129465838e-08,0.000615110687034262
7056, ,Rule_1,,1.84619982394174e-08,0.000573413784962112
7057, ,Rule_1,,1.84816142839213e-08,0.000602262681982224
7058, ,Rule_1,,1.84529391018736e-08,0.000553925507712796
7059, ,Rule_1,,1.847646738948e-08,0.000582188430153376
7060, ,Rule_1,,1.84592862936131e-08,0.000568600642449903
7061, ,Rule_1,,1.84588001659796e-08,0.000596522511351258
7062, ,Rule_1,,1.84760166860777e-08,0.000588206244249676
7063, ,Rule_1,,1.8472409094098e-08,0.000564018133876915
7064, ,Rule_1,,1.84543353328054e-08,0.00062364902763011
7065, ,Rule_1,,1.84718326810514e-08,0.000614568811366469
7066, ,Rule_1,,1.84748339565348e-08,0.000608752961295594
7067, ,Rule_1,,1.84425513182761e-08,0.000573964730120352
7068, ,Rule_1,,1.84470977034398e-08,0.000613686009445415
7069, ,Rule_1,,1.84714169764452e-08,0.000554221902851876
7070, ,Rule_1,,1.84555313175824e-08,0.00062479000872988
7071, ,Rule_1,,1.84558324598124e-08,0.000615986258109771
7072, ,Rule_1,,1.84426486671241e-08,0.00063134386787837
7073, ,Rule_1,,1.84661160012552e-08,0.000567760235615398
7074, ,Rule_1,,1.84592573506268e-08,0.000629767485962734
7075, ,Rule_1,,1.84464386011109e-08,0.000634558808513965
7076, ,Rule_1,,1.84533056846775e-08,0.000592552600672693
7077, ,Rule_1,,1.84417511822216e-08,0.000612355891577147
7078, ,Rule_1,,1.84360220843333e-08,0.00055924066373015
7079, ,Rule_1,,1.84397885017656e-08,0.000657256679801166
7080, ,Rule_1,,1.8439215410987e-08,0.000592876456516754
7081, ,Rule_1,,1.84384412668377e-08,0.000591727419622545
7082, ,Rule_1,,1.84488150375035e-08,0.00058637904384313
7083, ,Rule_1,,1.84242953885928e-08,0.000604412199247574
7084, ,Rule_1,,1.84206363512445e-08,0.000572601982559166
7085, ,Rule_1,,1.84228771094953e-08,0.00062808907189877
7086, ,Rule_1,,1.84429389996185e-08,0.000583125052815181
7087, ,Rule_1,,1.84311381492362e-08,0.000624901477156468
7088, ,Rule_1,,1.84314307047654e-08,0.000682724641495351
7089, ,Rule_1,,1.842023413987e-08,0.000558909310671677
7090, ,Rule_1,,1.84432963035241e-08,0.000602847067648764
7091, ,Rule_1,,1.84109753155963e-08,0.000573883892566826
7092, ,Rule_1,,1.84184944541247e-08,0.000608398918113705
7093, ,Rule_1,,1.8420229469214e-08,0.000560632228248013
7094, ,Rule_1,,1.8426357924009e-08,0.00056363043104484
7095, ,Rule_1,,1.84341803563987e-08,0.000574741243483196
8110, ,Rule_1,,1.73224000007492e-08,0.000540681287532378
8111, ,Rule_1,,1.73314056388517e-08,0.000571220892668198
8112, ,Rule_1,,1.73324406605382e-08,0.000642029169330512
8113, ,Rule_1,,1.73288796143377e-08,0.000605577398814398
8114, ,Rule_1,,1.73123060559627e-08,0.000640522904043829
8115, ,Rule_1,,1.73090861295076e-08,0.000554719919385155
8116, ,Rule_1,,1.73234975494453e-08,0.000571508985012599
8117, ,Rule_1,,1.7311469608483e-08,0.000540392128213624
8118, ,Rule_1,,1.73230291083356e-08,0.000573948451453684
8119, ,Rule_1,,1.73430832008543e-08,0.000527758011426865
8120, ,Rule_1,,1.73311157506684e-08,0.000554233717778148
8121, ,Rule_1,,1.73224431127856e-08,0.000587698267460595
8122, ,Rule_1,,1.73335362606794e-08,0.000582435289582739
8123, ,Rule_1,,1.73334812810602e-08,0.000579043070188523
8124, ,Rule_1,,1.73301794414211e-08,0.000572646479670323
8125, ,Rule_1,,1.73299362194668e-08,0.000594627450425268
8126, ,Rule_1,,1.73290819350866e-08,0.000594080141844835
8127, ,Rule_1,,1.73246124177144e-08,0.000578384500792473
8128, ,Rule_1,,1.73180831758455e-08,0.000542583391043474
8129, ,Rule_1,,1.73268228183918e-08,0.000576975071613619
8130, ,Rule_1,,1.73267922635281e-08,0.000561093746686522
8131, ,Rule_1,,1.73270819760972e-08,0.000598008433317768
8132, ,Rule_1,,1.73187899522403e-08,0.000617288377639944
8133, ,Rule_1,,1.73009571429893e-08,0.000583048658820585
8134, ,Rule_1,,1.72988547528694e-08,0.000641681588906343
8135, ,Rule_1,,1.72959503562935e-08,0.000641174572197983
8136, ,Rule_1,,1.72936374361234e-08,0.00056335054605417
8137, ,Rule_1,,1.73034611140215e-08,0.000607137885498183
8138, ,Rule_1,,1.73107169155711e-08,0.000541178251337054
8139, ,Rule_1,,1.72915104555316e-08,0.000540261986315761
8140, ,Rule_1,,1.73155671201618e-08,0.000585177474904536
8141, ,Rule_1,,1.7312210713542e-08,0.000566712951837012
8142, ,Rule_1,,1.7287594083883e-08,0.000536488637102863
8143, ,Rule_1,,1.72967343543407e-08,0.000528688157743745
8144, ,Rule_1,,1.73115998916594e-08,0.000583661490286854
8145, ,Rule_1,,1.73008922008637e-08,0.00058497950883893
8146, ,Rule_1,,1.72852051561581e-08,0.000545778236620821
8147, ,Rule_1,,1.730483181479e-08,0.000587846734943938
8148, ,Rule_1,,1.72989894865293e-08,0.000614219117825618
8149, ,Rule_1,,1.72785093985252e-08,0.00055768179122017
8150, ,Rule_1,,1.73040620105297e-08,0.000526881525971801
8151, ,Rule_1,,1.7302910152095e-08,0.000608840505265237
8152, ,Rule_1,,1.72832087490914e-08,0.000565957251665435
8153, ,Rule_1,,1.72897081255597e-08,0.000602104247265496
8154, ,Rule_1,,1.73001392020353e-08,0.000559789077135128
8155, ,Rule_1,,1.73029546960534e-08,0.0005687880952495
8156, ,Rule_1,,1.730006749917e-08,0.000526426792044292
8157, ,Rule_1,,1.72979785634392e-08,0.000625610493454597
8158, ,Rule_1,,1.72972643200143e-08,0.000578451576173696
8159, ,Rule_1,,1.72860334496867e-08,0.000546500381023273
8160, ,Rule_1,,1.72701582241118e-08,0.000540090102265778
8161, ,Rule_1,,1.72972182471845e-08,0.000609290287771125
8162, ,Rule_1,,1.72818038281375e-08,0.000542272965915631
8163, ,Rule_1,,1.72842744430631e-08,0.000626811544467205
8164, ,Rule_1,,1.72867677401736e-08,0.000545528239930266
8165, ,Rule_1,,1.72660410074713e-08,0.000542922293913884
8166, ,Rule_1,,1.72827980257074e-08,0.00060233755360845
8167, ,Rule_1,,1.7295048988119e-08,0.000526324950677658
8168, ,Rule_1,,1.72744621553081e-08,0.00059276244207974
8169, ,Rule_1,,1.72841916949401e-08,0.000538354491347083
8170, ,Rule_1,,1.72792632359957e-08,0.00059362176429437
8171, ,Rule_1,,1.72591135052585e-08,0.000538480533770875
8172, ,Rule_1,,1.72803794108579e-08,0.000559787058217089
8173, ,Rule_1,,1.72647539244834e-08,0.000580696962086869
8174, ,Rule_1,,1.72776606955436e-08,0.000549816515332629
8175, ,Rule_1,,1.72585305116619e-08,0.000584026743768171
8176, ,Rule_1,,1.72770559297969e-08,0.000603958078942681
8177, ,Rule_1,,1.72714726713716e-08,0.000551320415570865
8178, ,Rule_1,,1.7268699470113e-08,0.000666659588486388
8179, ,Rule_1,,1.72734252772915e-08,0.000621958139421135
8180, ,Rule_1,,1.72640553416427e-08,0.000573713468208984
8181, ,Rule_1,,1.72683148283128e-08,0.000615631337740363
8182, ,Rule_1,,1.72543603652213e-08,0.000539374112553061
8183, ,Rule_1,,1.72457130085451e-08,0.0005610796012539
8184, ,Rule_1,,1.7242230261191e-08,0.000557813615315524
8185, ,Rule_1,,1.72719736733922e-08,0.00084707835906648
8186, ,Rule_1,,1.72597370871146e-08,0.000578339089730433
8187, ,Rule_1,,1.72784028247464e-08,0.000607097176093554
8188, ,Rule_1,,1.72440512218372e-08,0.000542271852353169
8189, ,Rule_1,,1.72504043960092e-08,0.000532600523842507
8190, ,Rule_1,,1.72591329729205e-08,0.000563702624271536
8191, ,Rule_1,,1.7262503124229e-08,0.000544399786422362
8192, ,Rule_1,,1.72712779209939e-08,0.000613484303202888
8193, ,Rule_1,,1.72597743960474e-08,0.000591213655892101
8194, ,Rule_1,,1.72544219410433e-08,0.000526156532784235
8195, ,Rule_1,,1.7248043715714e-08,0.000566300705955051
8196, ,Rule_1,,1.72519063763811e-08,0.000528813520871502
8197, ,Rule_1,,1.7232326907067e-08,0.000547228972609947
8198, ,Rule_1,,1.72541821478897e-08,0.00054653621978111
8199, ,Rule_1,,1.72529752827077e-08,0.000572665535024439
8200, ,Rule_1,,1.72343481013163e-08,0.000590560235397619
8201, ,Rule_1,,1.72261188947375e-08,0.00061531002165652
8202, ,Rule_1,,1.72562436163339e-08,0.000619363018068256
8203, ,Rule_1,,1.72454914888136e-08,0.000603767214113843
8204, ,Rule_1,,1.7260780075888e-08,0.00054102641804003
8205, ,Rule_1,,1.72431404185295e-08,0.00057448507976013
8206, ,Rule_1,,1.72479451074357e-08,0.000539751281172229
8207, ,Rule_1,,1.72466531108063e-08,0.000549031374671448
8208, ,Rule_1,,1.72456366379942e-08,0.000577434147209051
8209, ,Rule_1,,1.72506753723722e-08,0.000598786365583998
8210, ,Rule_1,,1.722143820258e-08,0.000559950186940066
8211, ,Rule_1,,1.72298085427159e-08,0.00062570660159347
8212, ,Rule_1,,1.72471482431315e-08,0.000601101578013431
8213, ,Rule_1,,1.72180275075766e-08,0.000560831349833191
8214, ,Rule_1,,1.72390041590599e-08,0.000581577256217709
8215, ,Rule_1,,1.72260804908634e-08,0.000540186499610033
8216, ,Rule_1,,1.7243831619023e-08,0.000570897891496303
8217, ,Rule_1,,1.7235210216147e-08,0.000635246526487192
8218, ,Rule_1,,1.72362496490045e-08,0.000578738424447704
8219, ,Rule_1,,1.72330820664017e-08,0.000660284687801221
8220, ,Rule_1,,1.7236514970305e-08,0.000642888010240474
8221, ,Rule_1,,1.72322187444153e-08,0.000625862817297624
8222, ,Rule_1,,1.72216777799613e-08,0.000576291680142725
8223, ,Rule_1,,1.72114370629654e-08,0.000546514918931423
8224, ,Rule_1,,1.72130348194327e-08,0.000608945973742639
8225, ,Rule_1,,1.7218440656136e-08,0.000593889975484021
8226, ,Rule_1,,1.72255512304119e-08,0.000682928906646663
8227, ,Rule_1,,1.72237845112565e-08,0.000561289271502423
8228, ,Rule_1,,1.7220499384214e-08,0.000609646743477257
8229, ,Rule_1,,1.72312017845385e-08,0.000607020733716428
8230, ,Rule_1,,1.72245601434311e-08,0.000553524487239819
8231, ,Rule_1,,1.72190516700252e-08,0.000568058101142236
8232, ,Rule_1,,1.72039400014021e-08,0.00053993393009028
8233, ,Rule_1,,1.7214267619793e-08,0.00057993497438637
8234, ,Rule_1,,1.72263492007426e-08,0.000581693152032849
8235, ,Rule_1,,1.72185639245852e-08,0.000561303532909755
8236, ,Rule_1,,1.72063825488362e-08,0.000603332331080974
8237, ,Rule_1,,1.72206060112138e-08,0.000566463038175268
8238, ,Rule_1,,1.72153503668365e-08,0.000592394041458418
8239, ,Rule_1,,1.72219748249476e-08,0.000537936823952346
8240, ,Rule_1,,1.72278770866354e-08,0.000550380406963991
8241, ,Rule_1,,1.7224180959687e-08,0.000567013885043274
8242, ,Rule_1,,1.72243290622963e-08,0.000680918465104654
8243, ,Rule_1,,1.72026844003569e-08,0.000596419041259858
8244, ,Rule_1,,1.72190546282253e-08,0.000595199141072442
8245, ,Rule_1,,1.72156909667987e-08,0.000597280668812098
8246, ,Rule_1,,1.71972579894959e-08,0.000554381858844227
8247, ,Rule_1,,1.72077796834434e-08,0.000619223419140141
8248, ,Rule_1,,1.71933091119859e-08,0.000527918214458056
8249, ,Rule_1,,1.72076812796954e-08,0.000666937534692701
8250, ,Rule_1,,1.71864256341581e-08,0.000560840651456984
8251, ,Rule_1,,1.71923713679777e-08,0.000586943019731149
8252, ,Rule_1,,1.72125601548124e-08,0.000549382021054956
8253, ,Rule_1,,1.71966904044108e-08,0.000539126888890607
8254, ,Rule_1,,1.71985753407318e-08,0.000596698725980386
8255, ,Rule_1,,1.72045449967356e-08,0.000592696807581256
8256, ,Rule_1,,1.71963114458543e-08,0.000550324158173126
8257, ,Rule_1,,1.72038137657547e-08,0.000536806426897945
8258, ,Rule_1,,1.71927798285639e-08,0.000653121433738756
8259, ,Rule_1,,1.71917580834019e-08,0.000573023489210801
8260, ,Rule_1,,1.718977434312e-08,0.000579852747462903
8261, ,Rule_1,,1.71869231602669e-08,0.000568474546862458
8262, ,Rule_1,,1.71850733670976e-08,0.000565671294177304
8263, ,Rule_1,,1.71871337959011e-08,0.000570936117167545
8264, ,Rule_1,,1.71723604866687e-08,0.000541011130869666
8265, ,Rule_1,,1.71845159036531e-08,0.000593272802806356
8266, ,Rule_1,,1.71967105995255e-08,0.000608737578229579
8267, ,Rule_1,,1.72002551116795e-08,0.000536714533284807
8268, ,Rule_1,,1.71928421840054e-08,0.00055946704078967
8269, ,Rule_1,,1.71922887019967e-08,0.000624949945494049
8270, ,Rule_1,,1.71813945502034e-08,0.000549624298255174
8271, ,Rule_1,,1.71675215297241e-08,0.000537784444616838
8272, ,Rule_1,,1.71933809292493e-08,0.000531314084616193
8273, ,Rule_1,,1.71870886398973e-08,0.000524458880605778
8274, ,Rule_1,,1.71855805835438e-08,0.000543743288968046
8275, ,Rule_1,,1.71762743194627e-08,0.000565247870189951
8276, ,Rule_1,,1.71767579059203e-08,0.000531518328468338
8277, ,Rule_1,,1.71790960512552e-08,0.000578672248147099
8278, ,Rule_1,,1.7181906036231e-08,0.000625118706998537
8279, ,Rule_1,,1.71586131781716e-08,0.0005464086071396
8280, ,Rule_1,,1.717430325502e-08,0.000550318171109186
8281, ,Rule_1,,1.71725605444213e-08,0.000649451425098407
8282, ,Rule_1,,1.71527832520146e-08,0.000551399502076279
8283, ,Rule_1,,1.71757151385591e-08,0.000543314913882053
8284, ,Rule_1,,1.71506451605938e-08,0.000538721524895173
8285, ,Rule_1,,1.71742378634221e-08,0.000595666426478477
8286, ,Rule_1,,1.71574369594901e-08,0.000537897172784069
8287, ,Rule_1,,1.71663749981012e-08,0.000596483129517665
8288, ,Rule_1,,1.71448807883633e-08,0.000560279641711796
8289, ,Rule_1,,1.718161397251e-08,0.000590601969991245
8290, ,Rule_1,,1.7176004477596e-08,0.000562546647434323
8291, ,Rule_1,,1.71590069258326e-08,0.000662081289991104
8292, ,Rule_1,,1.71741032544403e-08,0.000557678769823214
8293, ,Rule_1,,1.71649993864253e-08,0.000676511974905343
8294, ,Rule_1,,1.71649467008318e-08,0.000579355417976831
8295, ,Rule_1,,1.71566233405682e-08,0.000574593208989933
8296, ,Rule_1,,1.71582577672144e-08,0.000549091236848326
